usage_id,customer_id,year_month,order_count,purchase_amount,cart_add_count,review_count,app_login_count
EU03113,CUST00002,2024-01,2,236006,4,1,1
EU03114,CUST00002,2024-02,5,79860,13,3,7
EU03115,CUST00002,2024-03,3,379074,7,3,20
EU03116,CUST00002,2024-04,0,0,0,0,8
EU03117,CUST00002,2024-05,2,158494,7,0,8
EU03118,CUST00002,2024-06,7,251356,20,0,15
EU03119,CUST00002,2024-07,3,85104,4,1,5
EU03120,CUST00002,2024-08,2,149804,2,1,15
EU03121,CUST00002,2024-09,0,0,2,0,16
EU03122,CUST00002,2024-10,0,0,3,0,13
EU03123,CUST00002,2024-11,1,57321,4,1,14
EU03124,CUST00002,2024-12,5,142340,12,2,10
EU03125,CUST00225,2024-01,2,232170,4,1,20
EU03126,CUST00225,2024-02,2,122558,2,1,5
EU03127,CUST00225,2024-03,0,0,2,0,22
EU03128,CUST00225,2024-04,1,52131,5,1,10
EU03129,CUST00225,2024-05,0,0,1,0,12
EU03130,CUST00225,2024-06,2,276740,6,2,11
EU03131,CUST00225,2024-07,2,289052,5,1,13
EU03132,CUST00225,2024-08,2,163266,3,2,9
EU03133,CUST00225,2024-09,0,0,2,0,3
EU03134,CUST00225,2024-10,3,106326,8,3,7
EU03135,CUST00225,2024-11,4,402236,14,1,12
EU03136,CUST00225,2024-12,1,139261,2,1,4
EU03137,CUST00288,2024-01,1,97228,4,1,15
EU03138,CUST00288,2024-02,3,61686,12,1,20
EU03139,CUST00288,2024-03,3,62859,8,3,12
EU03140,CUST00288,2024-04,3,152793,7,1,15
EU03141,CUST00288,2024-05,2,116884,8,2,9
EU03142,CUST00288,2024-06,1,23643,9,1,9
EU03143,CUST00288,2024-07,1,145743,7,1,8
EU03144,CUST00288,2024-08,0,0,1,0,7
EU03145,CUST00288,2024-09,4,137016,10,1,6
EU03146,CUST00288,2024-10,2,237054,9,1,15
EU03147,CUST00288,2024-11,0,0,5,0,4
EU03148,CUST00288,2024-12,3,133227,4,0,16
EU03149,CUST00112,2024-08,4,419516,11,0,10
EU03150,CUST00112,2024-09,3,89691,3,0,7
EU03151,CUST00112,2024-10,0,0,0,0,6
EU03152,CUST00112,2024-11,2,226714,10,2,5
EU03153,CUST00112,2024-12,2,244780,6,2,11
EU03154,CUST00046,2024-01,1,87904,6,1,6
EU03155,CUST00046,2024-02,3,175152,10,3,13
EU03156,CUST00046,2024-03,0,0,7,0,12
EU03157,CUST00046,2024-04,2,213764,7,2,13
EU03158,CUST00046,2024-05,0,0,0,0,10
EU03159,CUST00046,2024-06,4,466532,9,2,14
EU03160,CUST00046,2024-07,2,72186,7,2,11
EU03161,CUST00046,2024-08,2,34368,5,2,8
EU03162,CUST00046,2024-09,3,44928,9,0,5
EU03163,CUST00046,2024-10,4,234844,11,1,13
EU03164,CUST00046,2024-11,1,102096,4,0,6
EU03165,CUST00046,2024-12,4,177532,8,3,9
EU03166,CUST00081,2024-01,4,238700,12,0,21
EU03167,CUST00081,2024-02,2,190782,4,1,6
EU03168,CUST00081,2024-03,5,333050,14,1,9
EU03169,CUST00081,2024-04,4,382484,5,3,10
EU03170,CUST00081,2024-05,1,79545,6,1,12
EU03171,CUST00081,2024-06,7,1036770,20,0,10
EU03172,CUST00081,2024-07,2,285366,9,1,15
EU03173,CUST00081,2024-08,2,88098,11,0,12
EU03174,CUST00081,2024-09,2,257756,7,2,13
EU03175,CUST00081,2024-10,3,346920,13,0,7
EU03176,CUST00081,2024-11,0,0,0,0,12
EU03177,CUST00081,2024-12,1,47751,1,1,7
EU03178,CUST00340,2024-01,3,351549,7,1,11
EU03179,CUST00340,2024-02,2,224318,5,2,4
EU03180,CUST00340,2024-03,1,90599,3,1,6
EU03181,CUST00340,2024-04,3,171675,7,3,5
EU03182,CUST00340,2024-05,4,207012,17,3,12
EU03183,CUST00340,2024-06,4,310752,12,0,9
EU03184,CUST00340,2024-07,3,175653,5,0,2
EU03185,CUST00340,2024-08,0,0,1,0,12
EU03186,CUST00340,2024-09,0,0,6,0,8
EU03187,CUST00340,2024-10,2,29790,7,0,14
EU03188,CUST00340,2024-11,3,165846,6,2,0
EU03189,CUST00340,2024-12,3,147657,9,2,19
EU03190,CUST00297,2024-01,3,273900,6,0,16
EU03191,CUST00297,2024-02,1,64840,6,1,10
EU03192,CUST00297,2024-03,4,121340,9,3,3
EU03193,CUST00297,2024-04,2,175850,8,1,9
EU03194,CUST00297,2024-05,3,277638,5,2,10
EU03195,CUST00297,2024-06,1,104885,3,1,6
EU03196,CUST00297,2024-07,3,405213,7,2,6
EU03197,CUST00297,2024-08,4,87400,10,2,18
EU03198,CUST00297,2024-09,2,88944,7,1,15
EU03199,CUST00297,2024-10,2,76482,2,2,18
EU03200,CUST00297,2024-11,0,0,0,0,13
EU03201,CUST00297,2024-12,1,134778,4,0,3
EU03202,CUST00346,2024-01,3,214923,12,1,11
EU03203,CUST00346,2024-02,2,281200,7,0,18
EU03204,CUST00346,2024-03,2,148814,6,1,8
EU03205,CUST00346,2024-04,2,200156,4,2,9
EU03206,CUST00346,2024-05,1,78966,5,1,19
EU03207,CUST00346,2024-06,3,176253,5,2,11
EU03208,CUST00346,2024-07,1,88804,6,0,15
EU03209,CUST00346,2024-08,2,215914,2,1,12
EU03210,CUST00346,2024-09,1,99584,4,1,15
EU03211,CUST00346,2024-10,2,147494,10,0,10
EU03212,CUST00346,2024-11,1,87094,5,1,6
EU03213,CUST00346,2024-12,2,145638,7,2,1
EU03214,CUST00296,2024-01,2,64040,10,0,7
EU03215,CUST00296,2024-02,1,148774,3,0,6
EU03216,CUST00296,2024-03,3,300348,10,3,20
EU03217,CUST00296,2024-04,4,561372,11,1,9
EU03218,CUST00296,2024-05,4,323496,10,2,14
EU03219,CUST00296,2024-06,4,403080,12,1,10
EU03220,CUST00296,2024-07,1,130304,1,1,11
EU03221,CUST00296,2024-08,3,56919,4,2,6
EU03222,CUST00296,2024-09,5,209770,14,0,1
EU03223,CUST00296,2024-10,4,286828,13,1,16
EU03224,CUST00296,2024-11,2,70004,5,0,10
EU03225,CUST00296,2024-12,3,53574,9,3,14
EU03226,CUST00287,2024-01,3,387903,11,1,1
EU03227,CUST00287,2024-02,2,246970,5,2,12
EU03228,CUST00287,2024-03,1,15126,6,0,12
EU03229,CUST00287,2024-04,2,257698,8,2,8
EU03230,CUST00287,2024-05,7,477617,17,2,20
EU03231,CUST00287,2024-06,2,56518,9,2,7
EU03232,CUST00287,2024-07,3,208464,8,1,8
EU03233,CUST00287,2024-08,1,92102,5,1,6
EU03234,CUST00287,2024-09,1,33846,1,1,8
EU03235,CUST00287,2024-10,3,90654,5,1,9
EU03236,CUST00287,2024-11,3,245535,12,0,11
EU03237,CUST00287,2024-12,0,0,0,0,6
EU03238,CUST00398,2024-01,4,234492,13,0,8
EU03239,CUST00398,2024-02,3,33384,14,2,5
EU03240,CUST00398,2024-03,2,297684,6,1,6
EU03241,CUST00398,2024-04,1,103561,3,1,3
EU03242,CUST00398,2024-05,3,278475,12,1,12
EU03243,CUST00398,2024-06,0,0,0,0,9
EU03244,CUST00398,2024-07,5,61250,12,0,11
EU03245,CUST00398,2024-08,2,254750,6,2,13
EU03246,CUST00398,2024-09,1,45529,1,1,6
EU03247,CUST00398,2024-10,3,208917,5,0,15
EU03248,CUST00398,2024-11,5,202440,15,1,8
EU03249,CUST00398,2024-12,3,293481,7,0,7
EU03250,CUST00063,2024-03,1,20997,2,1,7
EU03251,CUST00063,2024-04,2,85600,7,2,14
EU03252,CUST00063,2024-05,1,77644,3,1,14
EU03253,CUST00063,2024-06,3,169023,13,3,4
EU03254,CUST00063,2024-07,6,523242,17,2,15
EU03255,CUST00063,2024-08,1,112186,2,1,20
EU03256,CUST00063,2024-09,1,77369,5,1,11
EU03257,CUST00063,2024-10,1,130059,2,1,12
EU03258,CUST00063,2024-11,1,42345,2,0,7
EU03259,CUST00063,2024-12,5,203815,12,3,8
EU03260,CUST00302,2024-01,1,57789,1,1,13
EU03261,CUST00302,2024-02,1,76515,1,0,0
EU03262,CUST00302,2024-03,5,212400,11,2,20
EU03263,CUST00302,2024-04,3,418515,3,2,13
EU03264,CUST00302,2024-05,5,156525,8,3,13
EU03265,CUST00302,2024-06,5,301785,8,1,0
EU03266,CUST00302,2024-07,4,563340,12,2,6
EU03267,CUST00302,2024-08,0,0,0,0,6
EU03268,CUST00302,2024-09,3,438867,8,1,19
EU03269,CUST00302,2024-10,2,42608,10,2,5
EU03270,CUST00302,2024-11,6,387540,15,3,10
EU03271,CUST00302,2024-12,1,61092,4,1,8
EU03272,CUST00364,2024-01,1,123834,1,1,15
EU03273,CUST00364,2024-02,1,62996,2,1,4
EU03274,CUST00364,2024-03,2,65190,2,2,16
EU03275,CUST00364,2024-04,5,523360,16,0,12
EU03276,CUST00364,2024-05,1,35794,2,1,2
EU03277,CUST00364,2024-06,2,38044,4,2,11
EU03278,CUST00364,2024-07,3,256890,5,2,16
EU03279,CUST00364,2024-08,1,146071,8,1,13
EU03280,CUST00364,2024-09,0,0,6,0,2
EU03281,CUST00364,2024-10,2,249524,6,0,3
EU03282,CUST00364,2024-11,3,95064,13,2,9
EU03283,CUST00364,2024-12,2,125078,2,1,15
EU03284,CUST00343,2024-01,2,288560,8,2,7
EU03285,CUST00343,2024-02,2,61278,6,0,6
EU03286,CUST00343,2024-03,4,220320,17,2,0
EU03287,CUST00343,2024-04,0,0,0,0,14
EU03288,CUST00343,2024-05,5,735575,18,3,10
EU03289,CUST00343,2024-06,3,264414,10,3,9
EU03290,CUST00343,2024-07,0,0,6,0,10
EU03291,CUST00343,2024-08,4,111960,10,3,19
EU03292,CUST00343,2024-09,1,77055,2,1,5
EU03293,CUST00343,2024-10,0,0,5,0,8
EU03294,CUST00343,2024-11,3,137973,14,3,13
EU03295,CUST00343,2024-12,1,105251,4,1,15
